,Unnamed: 0,readable,energies
89,89,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 12, 'Si': 8, 'Cl': 5, 'Fe': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (3.604807218536734, 3.604807218536734, 48.06659210324287), (90.0, 90.0, 120.0)",-3.1196532249450684
90,90,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 8, 'F': 13, 'Mg': 13, 'P': 6}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (11.457207494229078, 17.810595957934854, 80.06367226243019), (90.0, 76.81544721126556, 90.0)",-2.6316022872924805
91,91,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'O': 12, 'F': 16, 'Mg': 11, 'Si': 7}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.33749039247632, 9.33749039247632, 49.21533279418945), (90.0, 90.0, 120.0)",-3.3167600631713867
92,92,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 16, 'Mg': 11, 'Cl': 2, 'Fe': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (2.8678590279072522, 2.8678590279072522, 88.8370074748993), (90.0, 90.0, 120.0)",-3.332836627960205
93,93,"Stage.LATTICE_PARAMETERS; Composition = {'N': 1, 'O': 7, 'F': 9, 'Si': 11, 'Cl': 5}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (5.449214809760451, 5.449214809760451, 90.09910004734994), (90.0, 90.0, 120.0)",-2.8312859535217285
94,94,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 15, 'Si': 11, 'P': 2, 'S': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (13.735508692264556, 13.735508692264556, 92.88616822957992), (90.0, 90.0, 120.0)",-3.0650012493133545
95,95,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 4, 'O': 13, 'F': 14, 'Si': 10}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (4.426911453157663, 4.426911453157663, 47.15373437404632), (90.0, 90.0, 120.0)",-3.3138251304626465
96,96,"Stage.LATTICE_PARAMETERS; Composition = {'C': 2, 'O': 15, 'F': 12, 'Mg': 5, 'Si': 7}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (8.876178802549838, 8.876178802549838, 83.94059604406357), (90.0, 90.0, 120.0)",-3.352134943008423
97,97,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'O': 8, 'F': 14, 'Mg': 10, 'P': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (10.50265425890684, 10.50265425890684, 40.10106772780418), (90.0, 90.0, 120.0)",-3.080925464630127
98,98,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 12, 'Mg': 7, 'Si': 4, 'S': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (2.8010071124881506, 2.8010071124881506, 54.1983972787857), (90.0, 90.0, 120.0)",-3.2802839279174805
99,99,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'F': 16, 'Mg': 9, 'Si': 4, 'Fe': 3}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (19.223672764003275, 19.223672764003275, 18.33488385081291), (90.0, 90.0, 120.0)",-2.570640563964844
0,0,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 16, 'Si': 7}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (4.954345466196537, 4.954345466196537, 99.08045575022697), (90.0, 90.0, 120.0)",-3.666477680206299
1,1,"Stage.LATTICE_PARAMETERS; Composition = {'F': 14, 'Si': 2, 'P': 8}; SpaceGroup = 137 | P4_2/nmc | tetragonal (4) | centrosymmetric (2) | ditetragonal-dipyramidal | 4/mmm; LatticeParameters = (18.018319630622862, 18.018319630622862, 65.19706206321716), (90.0, 90.0, 90.0)",-1.7514352798461914
2,2,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 16, 'Mg': 6, 'Si': 8}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.646756600961089, 5.646756600961089, 18.608375537395474), (90.0, 90.0, 120.0)",-3.4310977458953857
3,3,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 14, 'Mg': 3, 'Si': 9}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (7.569649959355592, 6.127651515230537, 98.51971539258957), (90.0, 100.48140287399292, 90.0)",-3.6335272789001465
4,4,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 15, 'Mg': 15}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (6.350261851772666, 6.350261851772666, 89.82849088907241), (90.0, 90.0, 120.0)",-3.5529143810272217
5,5,"Stage.LATTICE_PARAMETERS; Composition = {'O': 15, 'F': 14, 'Mg': 13, 'P': 3}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (3.1285973357036707, 3.1285973357036707, 79.28889236450195), (90.0, 90.0, 120.0)",-3.3910694122314453
6,6,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 13, 'Mg': 8, 'Si': 1, 'P': 2}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (11.532536435127257, 11.532536435127257, 93.75969244241715), (90.0, 90.0, 120.0)",-3.392754316329956
7,7,"Stage.LATTICE_PARAMETERS; Composition = {'H': 4, 'O': 13, 'F': 9, 'Mg': 9, 'S': 1}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (18.18520945459604, 18.18520945459604, 89.02572447657585), (90.0, 90.0, 120.0)",-2.2654008865356445
8,8,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 9, 'O': 12, 'F': 11, 'Mg': 12, 'Si': 4}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (3.291460554115474, 3.291460554115474, 27.766640508174895), (90.0, 90.0, 120.0)",-2.821619987487793
9,9,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 8, 'F': 13, 'Mg': 15, 'Cl': 6}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (14.180685064196586, 14.180685064196586, 88.70691566467285), (90.0, 90.0, 120.0)",-2.334306240081787
10,10,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 5, 'O': 6, 'F': 14, 'Si': 10, 'Cl': 9}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (8.684016647934913, 8.684016647934913, 69.59320716261864), (90.0, 90.0, 120.0)",-3.09631609916687
11,11,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'O': 12, 'F': 12, 'Si': 8, 'S': 1}; SpaceGroup = 187 | P-6m2 | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -6m2; LatticeParameters = (15.72858947366476, 15.72858947366476, 17.587272372841834), (90.0, 90.0, 120.0)",-3.0901246070861816
12,12,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 11, 'Mg': 12}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (10.67135821506381, 10.67135821506381, 71.56463206410409), (90.0, 90.0, 120.0)",-3.352502822875977
13,13,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'O': 16, 'F': 2, 'Mg': 2, 'P': 2}; SpaceGroup = 107 | I4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (4.62600304633379, 4.62600304633379, 51.11087277531623), (90.0, 90.0, 90.0)",-1.8959612846374512
14,14,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 16, 'F': 15, 'Mg': 7, 'Si': 7}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (6.453756726905704, 6.453756726905704, 72.90294624567032), (90.0, 90.0, 120.0)",-3.4764766693115234
15,15,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'O': 6, 'F': 16, 'Si': 7, 'P': 1}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (4.311637270823121, 10.721111362427473, 98.86705414652825), (90.0, 90.0, 90.0)",-3.455998182296753
16,16,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'O': 11, 'F': 13, 'Mg': 8, 'Si': 5}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (9.52030057385564, 9.52030057385564, 51.028614395856856), (90.0, 90.0, 120.0)",-3.167841911315918
17,17,"Stage.LATTICE_PARAMETERS; Composition = {'O': 2, 'F': 15, 'Mg': 5, 'Si': 4, 'Fe': 1}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.3990518767386675, 5.3990518767386675, 79.12260355949402), (90.0, 90.0, 120.0)",-3.5157415866851807
18,18,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 15, 'Mg': 12, 'Si': 8}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.96847718283534, 10.96847718283534, 46.38054045736789), (90.0, 90.0, 120.0)",-3.2849483489990234
19,19,"Stage.LATTICE_PARAMETERS; Composition = {'O': 12, 'F': 16, 'Si': 12, 'P': 2, 'S': 2}; SpaceGroup = 176 | P6_3/m | hexagonal (7) | centrosymmetric (2) | hexagonal-dipyramidal | 6/m; LatticeParameters = (10.846279099583626, 10.846279099583626, 61.56131375432014), (90.0, 90.0, 120.0)",-3.295491933822632
20,20,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 13, 'C': 1, 'O': 10, 'F': 16, 'Si': 6}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (7.802360220253467, 7.802360220253467, 40.713646340370175), (90.0, 90.0, 120.0)",-3.140486717224121
21,21,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 11, 'C': 1, 'F': 13, 'Mg': 9, 'Cl': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (12.52809850871563, 12.52809850871563, 25.369119741022583), (90.0, 90.0, 120.0)",-2.4728071689605717
22,22,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 15, 'Si': 6, 'S': 3, 'Cl': 10}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (4.974074245989323, 4.974074245989323, 86.71102471351624), (90.0, 90.0, 120.0)",-2.74622106552124
23,23,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 11, 'O': 13, 'F': 6, 'Si': 9, 'S': 2}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (2.5338722720742224, 2.5338722720742224, 34.92661045193672), (90.0, 90.0, 120.0)",-2.801743507385254
24,24,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 6, 'C': 1, 'F': 14, 'Mg': 5, 'S': 2}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (17.151360848546027, 17.151360848546027, 35.765172195434566), (90.0, 90.0, 120.0)",-2.85450291633606
25,25,"Stage.LATTICE_PARAMETERS; Composition = {'H': 1, 'Li': 5, 'F': 11, 'Mg': 8, 'S': 1}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (19.835843805968757, 19.835843805968757, 70.29160006046295), (90.0, 90.0, 120.0)",-2.169053316116333
26,26,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 4, 'F': 13, 'Mg': 7, 'P': 2}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (3.2819939516484733, 21.852266864478587, 55.37615227103233), (90.0, 93.7930554151535, 90.0)",-3.4368934631347656
27,27,"Stage.LATTICE_PARAMETERS; Composition = {'H': 2, 'F': 7, 'Mg': 10, 'S': 1, 'Cl': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (6.737296283990145, 6.737296283990145, 38.36230066418647), (90.0, 90.0, 120.0)",-2.2072091102600098
28,28,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 16, 'Mg': 10, 'Si': 9, 'Cl': 4}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (1.0345407649758271, 1.0345407649758271, 65.57799881100655), (90.0, 90.0, 120.0)",-3.192202568054199
29,29,"Stage.LATTICE_PARAMETERS; Composition = {'O': 11, 'F': 13, 'Mg': 14, 'Si': 2, 'P': 1}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (2.9690040960907935, 1.7747601226903498, 93.069072920084), (90.0, 142.92020797729492, 90.0)",-3.516955852508545
30,30,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 13, 'Mg': 13, 'Cl': 3, 'Fe': 1}; SpaceGroup = 189 | P-62m | hexagonal (7) | non-centrosymmetric (5) | ditrigonal-dipyramidal | -62m; LatticeParameters = (5.005408081784845, 5.005408081784845, 41.92617183029651), (90.0, 90.0, 120.0)",-3.267963171005249
31,31,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 9, 'Mg': 10, 'Si': 2}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (1.4499702860601247, 20.259600570797918, 14.375834593176842), (90.0, 67.68755167722702, 90.0)",-3.347914457321167
32,32,"Stage.LATTICE_PARAMETERS; Composition = {'C': 1, 'O': 9, 'F': 15, 'Si': 11}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (11.952711451798677, 11.952711451798677, 27.614743670821188), (90.0, 90.0, 120.0)",-3.29358434677124
33,33,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 9, 'O': 12, 'F': 16, 'Mg': 5, 'S': 2}; SpaceGroup = 164 | P-3m1 | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -3m1; LatticeParameters = (5.256168477982283, 5.256168477982283, 87.42589173316955), (90.0, 90.0, 120.0)",-2.7931666374206543
34,34,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 6, 'F': 8, 'Si': 5, 'P': 1}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (10.17093092277646, 10.17093092277646, 57.67880802750587), (90.0, 90.0, 120.0)",-3.306008815765381
35,35,"Stage.LATTICE_PARAMETERS; Composition = {'O': 4, 'F': 11, 'Mg': 12, 'Fe': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.388530799001455, 10.388530799001455, 36.674754592776296), (90.0, 90.0, 120.0)",-3.101384162902832
36,36,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 15, 'Mg': 1, 'Si': 8, 'Cl': 3}; SpaceGroup = 156 | P3m1 | trigonal-hexagonal (6) | polar (3) | ditrigonal-pyramidal | 3m1; LatticeParameters = (4.254672265052795, 4.254672265052795, 65.82726662755013), (90.0, 90.0, 120.0)",-3.146417617797852
37,37,"Stage.LATTICE_PARAMETERS; Composition = {'O': 2, 'F': 14, 'Si': 8, 'Cl': 2}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (5.991030453518033, 6.367744932323694, 3.4979873573407527), (90.0, 51.96845214813948, 90.0)",-3.158263683319092
38,38,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 11, 'Mg': 7, 'Si': 5}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (10.792751494050025, 10.792751494050025, 14.011897674202919), (90.0, 90.0, 120.0)",-3.4380011558532715
39,39,"Stage.LATTICE_PARAMETERS; Composition = {'O': 5, 'F': 13, 'Mg': 3, 'Si': 9, 'Cl': 9}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (9.433688129484654, 9.433688129484654, 66.10666513442993), (90.0, 90.0, 120.0)",-3.0461320877075195
40,40,"Stage.LATTICE_PARAMETERS; Composition = {'O': 9, 'F': 16, 'Si': 5, 'P': 3, 'S': 4}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (12.211806002259253, 12.211806002259253, 42.3821340560913), (90.0, 90.0, 120.0)",-3.0172324180603027
41,41,"Stage.LATTICE_PARAMETERS; Composition = {'H': 5, 'O': 6, 'F': 8, 'Mg': 2, 'Si': 6}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (14.62647574543953, 14.62647574543953, 55.96483779549598), (90.0, 90.0, 120.0)",-2.530946731567383
42,42,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 2, 'F': 14, 'Mg': 15, 'Si': 1}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (9.47399553284049, 10.861720266193151, 37.061344167590136), (90.0, 68.32393258810043, 90.0)",-2.8134422302246094
43,43,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'F': 12, 'Mg': 5, 'Si': 1, 'S': 2}; SpaceGroup = 3 | P121 | monoclinic (2) | enantiomorphic-polar (1) | sphenoidal | 2; LatticeParameters = (4.016988461464644, 15.821977779269218, 78.04582566022873), (90.0, 105.22994995117188, 90.0)",-3.32731294631958
44,44,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 10, 'O': 4, 'F': 14, 'Si': 6, 'S': 7}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (6.52152346111834, 6.52152346111834, 8.001526387035847), (90.0, 90.0, 120.0)",-2.8053903579711914
45,45,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 10, 'O': 9, 'F': 13, 'Mg': 14, 'Si': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (5.586013076081872, 5.586013076081872, 58.85272358655929), (90.0, 90.0, 120.0)",-2.8695168495178223
46,46,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 4, 'O': 10, 'F': 11, 'Mg': 15, 'Cl': 3}; SpaceGroup = 6 | P1m1 | monoclinic (2) | polar (3) | domatic | m; LatticeParameters = (3.1801734754815696, 11.174177031219005, 53.56744254827499), (90.0, 127.91878581047058, 90.0)",-3.2131872177124023
47,47,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 2, 'O': 3, 'F': 15, 'Mg': 9, 'P': 6}; SpaceGroup = 99 | P4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (14.438123489916324, 14.438123489916324, 55.50726005434989), (90.0, 90.0, 90.0)",-2.508726119995117
48,48,"Stage.LATTICE_PARAMETERS; Composition = {'O': 14, 'F': 13, 'Mg': 10, 'Si': 7, 'Fe': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (16.602543407678603, 16.602543407678603, 76.02655551433563), (90.0, 90.0, 120.0)",-3.247992038726806
49,49,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 1, 'O': 4, 'F': 4, 'Mg': 1, 'Si': 8}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (17.44256708920002, 17.44256708920002, 72.38080105185509), (90.0, 90.0, 120.0)",-1.551763653755188
50,50,"Stage.LATTICE_PARAMETERS; Composition = {'Li': 3, 'O': 15, 'F': 11, 'Si': 7, 'P': 4}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (7.415973692387342, 7.415973692387342, 69.14966993331909), (90.0, 90.0, 120.0)",-3.2965526580810547
51,51,"Stage.LATTICE_PARAMETERS; Composition = {'O': 7, 'F': 10, 'Si': 4, 'S': 2, 'Cl': 5}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (5.287537016347051, 5.287537016347051, 96.42313678264618), (90.0, 90.0, 120.0)",-2.812044858932495
52,52,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 4, 'Mg': 5, 'P': 6, 'S': 4}; SpaceGroup = 150 | P321 | trigonal-hexagonal (6) | enantiomorphic (4) | trigonal-trapezohedral | 321; LatticeParameters = (12.793243119865656, 12.793243119865656, 76.64311532378197), (90.0, 90.0, 120.0)",-2.441063642501831
53,53,"Stage.LATTICE_PARAMETERS; Composition = {'N': 2, 'O': 7, 'F': 6, 'Mg': 10, 'Si': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (6.763182554766535, 6.763182554766535, 36.28947042524814), (90.0, 90.0, 120.0)",-2.9414563179016118
54,54,"Stage.LATTICE_PARAMETERS; Composition = {'O': 10, 'F': 16, 'Mg': 14, 'Si': 2, 'S': 2}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (2.868089024722576, 2.868089024722576, 90.36990413069725), (90.0, 90.0, 120.0)",-3.529585123062134
55,55,"Stage.LATTICE_PARAMETERS; Composition = {'O': 8, 'F': 5, 'Mg': 4, 'Si': 3, 'Fe': 1}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (14.457800585031508, 14.457800585031508, 16.844548788666724), (90.0, 90.0, 120.0)",-3.2880423069000244
56,56,"Stage.LATTICE_PARAMETERS; Composition = {'O': 13, 'F': 13, 'Si': 10, 'P': 4}; SpaceGroup = 162 | P-31m | trigonal-hexagonal (6) | centrosymmetric (2) | ditrigonal-scalenohedral | -31m; LatticeParameters = (13.414877626299857, 13.414877626299857, 66.31257688999176), (90.0, 90.0, 120.0)",-3.122014045715332
57,57,"Stage.LATTICE_PARAMETERS; Composition = {'O': 2, 'F': 15, 'Mg': 5, 'Si': 7, 'S': 3}; SpaceGroup = 16 | P222 | orthorhombic (3) | enantiomorphic (4) | rhombic-disphenoidal | 222; LatticeParameters = (8.589829444885254, 9.68451386988163, 23.457750958204265), (90.0, 90.0, 90.0)",-3.029237031936645
58,58,"Stage.LATTICE_PARAMETERS; Composition = {'O': 6, 'F': 14, 'Mg': 6, 'Si': 3, 'S': 6}; SpaceGroup = 99 | P4mm | tetragonal (4) | polar (3) | ditetragonal-pyramidal | 4mm; LatticeParameters = (7.587927138060332, 7.587927138060332, 92.55675667524338), (90.0, 90.0, 90.0)",-3.047363758087158
59,59,"Stage.LATTICE_PARAMETERS; Composition = {'C': 6, 'O': 12, 'F': 15, 'Mg': 4, 'Si': 12}; SpaceGroup = 147 | P-3 | trigonal-hexagonal (6) | centrosymmetric (2) | rhombohedral | -3; LatticeParameters = (2.216245101112872, 2.216245101112872, 65.03037159442901), (90.0, 90.0, 120.0)",-2.3675074577331543
