a,b,c,alpha,beta,gamma
5.737621,5.737621,12.353752,90.0,90.0,90.0
5.495423,7.090861,13.590354,96.84697,100.55795,107.85854
12.905178,12.905178,7.1931915,90.0,90.0,90.0
8.673692,8.673692,13.496901,90.0,90.0,90.0
15.98301,4.078335,18.280489,90.0,112.62904,90.0
6.915257,7.228081,14.0811405,101.79824,101.52973,100.99695
4.6259627,5.557377,7.659659,86.04704,88.97078,87.94452
6.465638,6.465638,14.611104,90.0,90.0,120.0
9.916416,9.928177,11.350694,102.78305,90.10627,90.67388
7.0833254,9.592573,13.224319,98.23889,98.035835,93.99103
5.216654,5.4835286,5.5847697,117.961754,90.011795,90.967125
6.991912,6.991912,6.991912,90.0,90.0,90.0
4.335887,4.335887,8.675667,90.0,90.0,90.0
5.192226,5.6276426,9.805416,89.96937,89.59945,89.833664
12.8929,9.130415,9.128836,90.0,134.90076,90.0
19.38287,8.572134,17.52797,90.0,106.34906,90.0
13.872907,13.872907,9.466654,90.0,90.0,120.0
15.211127,5.529028,16.20255,90.0,95.7871,90.0
11.9523,11.9523,11.9523,90.0,90.0,90.0
4.969759,6.1027627,10.4423485,90.0,90.0,90.0
11.472876,12.243647,16.59349,90.0,90.0,90.0
3.003259,3.003259,14.55255,90.0,90.0,120.0
5.373459,5.78738,6.463303,90.0,90.0,90.0
7.1528378,7.1528378,7.1528378,90.0,90.0,90.0
5.692712,5.692712,4.7228584,90.0,90.0,120.0
4.4630733,12.336965,14.099441,90.0,90.0,90.0
3.9064152,4.0034018,20.75747,90.0,90.0,90.0
4.266549,10.506942,17.950241,90.0,90.0,90.0
16.014654,16.014654,16.014654,90.0,90.0,90.0
7.7254825,7.7254825,4.9917493,90.0,90.0,90.0
9.725605,9.729705,14.260697,90.33323,89.84076,119.85979
8.379806,8.379806,23.99891,90.0,90.0,90.0
4.1981206,14.611629,18.672796,90.0,90.0,90.0
5.575657,5.575657,13.933336,90.0,90.0,120.0
7.5007057,7.5007057,7.5007057,90.0,90.0,90.0
21.100317,7.2948027,18.271297,90.0,122.96761,90.0
14.182462,14.28139,7.918268,90.0,108.89839,90.0
3.1791084,5.2044783,5.759967,90.0,90.0,90.0
10.583079,5.763957,5.935183,90.0,122.85245,90.0
6.5612674,3.7705913,6.5970926,90.0,119.21083,90.0
5.2425804,7.41078,13.65551,90.0,90.0,90.0
4.514158,4.514158,8.827587,90.0,90.0,90.0
8.416665,8.592996,11.002311,90.0,124.90642,90.0
8.2187395,8.391433,16.719526,90.0,90.0,90.0
8.326701,15.722892,27.655434,90.0,90.0,90.0
8.575205,16.5011,9.194683,90.0,92.1303,90.0
6.0425787,6.0425787,11.1239,90.0,90.0,90.0
5.758471,8.4469795,8.017083,90.0,94.79219,90.0
4.1418633,9.75664,23.184013,90.0,90.0,90.0
6.9607415,11.243342,14.95715,90.0,90.0,90.0
7.49855,8.022658,9.586019,90.0,90.0,90.0
5.5339437,6.3425875,10.05426,108.08289,91.1944,90.17574
7.6417823,7.6417823,7.6417823,90.0,90.0,90.0
3.6954825,3.696982,19.817966,93.48594,94.687126,90.00165
8.215094,10.876826,12.138753,90.0,130.87276,90.0
6.6179895,8.928532,10.351425,88.50779,89.846085,89.95406
4.188816,4.188816,10.019658,90.0,90.0,90.0
5.8072557,5.915972,16.39471,90.0,90.0,90.0
9.699191,9.699191,9.737942,90.0,90.0,90.0
5.662796,5.667066,33.686703,90.0,90.0,90.0
4.4912033,18.599876,4.7124534,90.0,90.0,90.0
9.105598,9.105598,11.219968,90.0,90.0,120.0
3.2580335,9.73373,9.316082,90.0,109.427055,90.0
7.683946,12.876018,19.526386,90.0,96.625595,90.0
8.592984,9.609509,6.983795,90.0,110.959724,90.0
2.9633565,9.399262,24.012545,90.035645,90.043335,90.04121
4.9742785,4.9742785,233.05919,90.0,90.0,120.0
6.3883667,6.451213,9.052579,90.0,90.0,90.0
6.4106884,7.1852455,11.175604,90.0,90.0,90.0
5.753765,5.7634077,9.381216,90.15028,90.31017,119.917114
6.6861815,7.6237454,8.370014,90.0,90.0,90.0
4.8600054,5.623961,10.103896,90.0,90.0,90.0
4.1315084,4.1315084,7.35715,90.0,90.0,120.0
5.6040683,5.6040683,4.3903704,90.0,90.0,120.0
7.6369257,7.6627083,7.6644006,102.54093,102.69521,102.82302
7.7065096,13.26407,9.511538,90.0,90.0,90.0
3.365604,3.365604,3.0633588,90.0,90.0,120.0
8.171928,10.050358,3.5178947,90.0,90.0,90.0
7.148994,7.241814,22.530603,90.0,90.0,90.0
11.2030735,11.871545,16.81765,90.0,90.0,90.0
4.6164746,4.6164746,6.6174965,90.0,90.0,120.0
7.147112,8.595108,8.778373,90.0,90.0,90.0
7.3307495,9.432634,11.252225,90.0,103.55264,90.0
10.132826,10.132826,5.806421,90.0,90.0,120.0
5.085549,8.378883,9.848122,90.0,90.0,90.0
11.249029,11.249029,11.249029,90.0,90.0,90.0
4.5260587,4.5260587,9.262318,90.0,90.0,90.0
5.407062,5.407062,14.210143,90.0,90.0,120.0
5.8076396,5.958885,10.090155,90.0,125.09141,90.0
3.946852,7.927854,8.982014,101.54051,89.99732,104.309616
4.567737,4.568777,4.618007,87.59768,87.95767,84.9264
7.739209,9.43401,10.841579,102.60439,91.755936,90.732445
3.309319,3.309319,39.043633,90.0,90.0,120.0
5.2218623,6.634075,8.983879,90.8193,90.55099,90.28228
2.8622072,11.334485,11.746894,115.37945,89.145515,97.17925
5.766234,5.9550056,9.985626,90.0,124.56806,90.0
9.737122,9.737122,11.282928,90.0,90.0,120.0
9.847834,2.8654015,17.933746,90.0,96.60952,90.0
5.3928347,8.65793,9.593847,62.29176,76.4389,74.237885
7.5303006,7.5230536,15.023352,90.0,118.61678,90.0
7.5827527,6.3678937,10.340388,90.0,100.245415,90.0
10.685958,10.685958,10.685958,90.0,90.0,90.0
4.2154593,4.2162414,35.5845,90.31118,90.42403,90.098656
13.828853,13.828853,13.828853,90.0,90.0,90.0
3.6530662,8.529221,9.750778,90.0,90.0,90.0
5.207145,9.196544,10.126098,90.0,100.58976,90.0
8.699167,8.74775,12.293482,90.0,91.21972,90.0
4.1019993,5.43873,8.2893505,90.0,90.0,90.0
6.3312483,6.3312483,5.107352,90.0,90.0,120.0
12.594667,12.594667,23.107637,90.0,90.0,90.0
4.2220774,4.2220774,4.135356,90.0,90.0,120.0
13.686761,7.590581,21.386744,90.0,107.9433,90.0
12.725948,12.725948,12.725948,90.0,90.0,90.0
5.389576,5.613795,7.237713,90.0,90.0,90.0
8.600119,6.4883127,10.010452,90.0,94.543976,90.0
17.993467,17.993467,19.029364,90.0,90.0,120.0
5.3975706,9.075317,13.267148,90.0,90.0,90.0
5.494635,5.494635,20.048971,90.0,90.0,120.0
3.7798853,8.058379,13.248556,90.0,90.0,90.0
4.3244605,6.9998035,13.951473,88.86885,81.32319,87.4175
4.7560363,6.0899205,10.413458,90.0,90.37937,90.0
5.257052,5.464314,17.538374,88.97041,98.60264,118.74097
13.3276615,3.4792867,6.450543,90.0,111.45376,90.0
4.255222,10.960459,11.605299,90.0,90.0,90.0
8.590664,8.590664,23.701288,90.0,90.0,120.0
5.578992,5.6316853,6.3951674,90.0,90.0,90.0
16.077784,3.6520972,6.768472,90.0,90.38146,90.0
8.916571,8.916571,8.916571,90.0,90.0,90.0
3.2048302,3.2048302,6.5927978,90.0,90.0,90.0
5.0798516,5.0798516,4.0927176,90.0,90.0,120.0
8.003437,8.003437,3.4280581,90.0,90.0,90.0
6.1300006,8.6903,12.405721,90.0,103.849075,90.0
6.687944,6.687944,9.827896,90.0,90.0,90.0
15.156338,8.755963,8.869275,90.0,124.53397,90.0
6.8601336,6.8601336,6.8601336,90.0,90.0,90.0
7.8994994,13.120869,6.7624035,90.0,90.0,90.0
5.462563,8.371025,8.665438,90.0,119.553925,90.0
8.664243,8.664243,8.711957,90.0,90.0,90.0
20.852987,4.0773125,15.452771,90.0,123.944115,90.0
13.364875,6.0459805,11.988524,90.0,116.67578,90.0
8.406601,2.8845289,11.820262,90.0,90.31394,90.0
9.057411,4.6105685,9.231218,90.0,112.71094,90.0
3.8426807,11.125603,7.0480375,90.0,90.0,90.0
5.064394,5.064394,3.8578782,90.0,90.0,120.0
5.0478954,8.746162,10.158643,90.0,90.0,90.0
4.7185907,7.5394006,7.9619746,90.0,90.0,90.0
5.1711063,6.890548,9.007103,90.0,124.31773,90.0
5.1211348,11.15541,8.821359,90.0,93.64299,90.0
5.413423,7.363083,14.31623,93.5521,94.84129,106.32025
5.4337826,12.464368,4.642199,90.0,90.0,90.0
5.659778,4.7476907,5.6993237,90.0,113.40232,90.0
10.936184,10.936184,10.936184,90.0,90.0,90.0
5.7466774,5.869087,7.9970765,100.78723,108.715485,102.639565
11.162045,4.930364,15.634526,90.0,114.00305,90.0
5.3968263,5.3968263,14.186775,90.0,90.0,120.0
10.98395,10.98395,10.98395,90.0,90.0,90.0
12.014633,12.014633,8.153156,90.0,90.0,90.0
22.326878,6.0907373,11.364233,90.0,100.13685,90.0
7.4236126,11.277745,12.573556,90.0,90.0,90.0
7.1512213,7.1512213,5.8385086,90.0,90.0,120.0
6.0233326,6.0233326,19.181225,90.0,90.0,90.0
7.7789226,11.695324,11.625936,90.0,109.429245,90.0
9.605395,9.605395,9.605395,90.0,90.0,90.0
8.734862,15.156578,11.811855,90.0,93.46806,90.0
3.920363,3.920363,5.542311,90.0,90.0,90.0
4.382085,8.694458,8.718624,90.0,90.0,90.0
8.618236,8.618236,20.673677,90.0,90.0,120.0
10.038614,12.825264,19.083725,90.0,90.0,90.0
5.838683,5.838683,14.615703,90.0,90.0,120.0
8.666194,8.666194,20.82187,90.0,90.0,120.0
5.233261,5.233261,9.557085,90.0,90.0,120.0
7.589547,7.589547,7.589547,90.0,90.0,90.0
7.345756,7.345756,3.825274,90.0,90.0,120.0
6.882107,6.882107,6.882107,90.0,90.0,90.0
4.1164217,4.1164217,14.051308,90.0,90.0,90.0
7.715116,7.6965957,12.792525,90.0,90.45246,90.0
11.283162,11.283162,11.283162,90.0,90.0,90.0
5.7821937,5.7821937,3.553335,90.0,90.0,120.0
9.808632,6.2458606,8.903399,90.0,119.890915,90.0
4.517542,5.5527225,9.963036,89.65845,89.58087,87.49677
5.0670595,5.3504143,7.2640495,93.76145,90.881905,90.066895
12.290834,12.290834,12.290834,90.0,90.0,90.0
6.183278,9.451104,16.497667,90.0,90.0,90.0
8.514078,9.159751,12.997766,90.0,90.0,90.0
12.354595,12.354595,12.354595,90.0,90.0,90.0
4.9654217,5.343708,6.415115,89.99353,89.8757,89.49668
7.876839,9.5096245,13.62873,90.0,111.932014,90.0
7.923228,7.923228,3.5342638,90.0,90.0,120.0
20.8762,24.189741,8.470723,90.0,90.0,90.0
10.096168,4.02423,6.5875015,90.0,100.681725,90.0
3.8019447,3.8019447,3.8019447,90.0,90.0,90.0
4.898372,7.462078,9.194259,90.0,90.0,90.0
18.159649,7.027962,8.259906,90.0,103.43982,90.0
3.809668,14.57065,10.170851,90.0,91.5278,90.0
2.9080162,8.751995,9.587903,90.0,90.0,90.0
10.525946,10.56818,10.6017275,90.0,90.0,90.0
6.4526963,9.979603,10.773246,90.0,92.358505,90.0
12.227691,20.635971,21.223455,90.0,90.0,90.0
10.349166,10.349166,10.349166,90.0,90.0,90.0
4.5670686,4.5670686,4.5670686,90.0,90.0,90.0
5.2120414,13.5171995,8.671304,90.0,101.59821,90.0
3.8877861,9.9084835,10.039667,90.34655,90.033005,90.025635
7.3210564,8.092315,9.186731,74.84593,71.70351,66.190956
5.4366245,5.4366245,4.4653206,90.0,90.0,120.0
4.8004465,4.8004465,9.960752,90.0,90.0,90.0
18.482403,6.110861,18.306602,90.0,111.346924,90.0
14.548279,3.0818093,4.7876635,90.0,90.54244,90.0
9.52659,10.956492,15.4644985,90.0,90.0,90.0
5.7917795,9.784105,18.44233,90.0,95.467285,90.0
7.512183,7.512183,7.512183,90.0,90.0,90.0
6.3682985,6.3682985,6.3682985,90.0,90.0,90.0
7.0443473,7.0443473,8.357596,90.0,90.0,90.0
3.927783,3.9655514,18.03748,95.89917,95.355415,90.70756
10.236447,10.236447,10.236447,90.0,90.0,90.0
4.4557457,4.4557457,19.451202,90.0,90.0,120.0
4.242597,4.242597,3.7444015,90.0,90.0,120.0
5.986635,5.986635,14.774068,90.0,90.0,120.0
6.47047,7.8129044,10.65981,81.038376,78.73969,83.25457
10.174807,10.262247,10.720633,108.34561,111.613884,105.04178
3.5882804,3.5882804,42.96458,90.0,90.0,120.0
11.598704,6.931189,22.278427,90.0,98.56481,90.0
6.362346,6.362346,6.362346,90.0,90.0,90.0
10.448073,7.3812118,15.545903,90.0,109.190506,90.0
5.3121877,5.3121877,5.3121877,90.0,90.0,90.0
3.892071,6.4304376,6.786382,90.0,90.0,90.0
5.006539,9.775191,8.452322,90.0,123.90692,90.0
11.3872,11.3872,11.3872,90.0,90.0,90.0
4.265139,4.265139,13.246471,90.0,90.0,90.0
5.9655576,6.3489223,6.3336215,90.0,113.54712,90.0
3.8195379,6.396792,14.716143,90.0,90.0,90.0
3.3404555,3.3404555,39.745697,90.0,90.0,120.0
12.226486,13.967164,18.43662,90.0,90.0,90.0
5.2131605,5.2131605,5.2131605,90.0,90.0,90.0
6.231499,6.2334676,6.235797,89.997604,89.99986,89.98536
6.668959,11.359601,12.6885805,90.0,114.38725,90.0
7.6553392,14.2376585,25.466349,90.0,90.0,90.0
7.680609,11.288824,13.437394,90.0,95.917816,90.0
4.1071825,4.1071825,4.042402,90.0,90.0,90.0
4.9968805,6.5754046,8.528966,90.0,94.5264,90.0
4.5686264,5.641132,15.346187,89.96015,89.55803,89.20325
4.5734696,10.18582,15.002844,90.0,90.0,90.0
6.638893,6.66892,7.004068,117.10413,117.1594,91.61292
4.295292,4.295292,9.923033,90.0,90.0,90.0
7.6232,7.6232,3.9030192,90.0,90.0,90.0
5.9774394,5.9774394,13.465095,90.0,90.0,90.0
3.3406026,3.3406026,38.02509,90.0,90.0,120.0
8.619711,15.275579,17.245476,90.0,119.62247,90.0
3.7459846,3.7459846,10.943803,90.0,90.0,90.0
4.7179046,4.7179046,7.393118,90.0,90.0,120.0
10.632048,5.9249687,14.789123,90.0,90.67986,90.0
6.404848,6.4127088,9.240592,90.09212,90.12267,90.018105
4.15764,4.15764,9.968307,90.0,90.0,90.0
14.849487,14.849487,9.263604,90.0,90.0,120.0
5.511828,5.511828,3.9284265,90.0,90.0,90.0
4.0938044,4.0938044,15.017877,90.0,90.0,120.0
13.362592,14.792775,16.982883,90.0,90.0,90.0
7.4857717,7.4857717,14.4988785,90.0,90.0,120.0
6.303913,6.9336314,12.720842,90.0,90.0,90.0
3.4943016,9.134113,4.810924,90.0,90.0,90.0
10.187533,12.542748,17.696705,90.0,90.0,90.0
5.497771,5.497771,11.131133,90.0,90.0,90.0
3.9093096,3.9093096,11.948726,90.0,90.0,90.0
8.485296,8.485296,8.485296,90.0,90.0,90.0
10.3326435,5.6526265,16.307062,90.0,98.69042,90.0
4.8488936,4.879562,6.8574405,90.0,90.0,90.0
17.895765,17.895765,2.8772488,90.0,90.0,90.0
5.348923,9.033485,9.920911,90.0,105.179405,90.0
6.697038,16.59536,7.6610146,90.0,90.38153,90.0
4.7717547,5.6800237,7.8067694,85.04949,87.18793,85.997246
4.085007,4.085007,9.629549,90.0,90.0,90.0
5.0380745,8.716516,19.517546,98.15936,94.89354,89.74844
7.1455307,7.1455307,10.306973,90.0,90.0,90.0
6.313309,6.313309,10.05423,90.0,90.0,120.0
8.624458,8.624458,21.227602,90.0,90.0,120.0
17.670544,17.670544,10.831679,90.0,90.0,120.0
6.6566772,6.746765,9.25994,100.85292,98.74555,109.45773
4.3537426,8.045885,10.055936,90.0,90.0,90.0
9.556115,9.556115,9.556115,90.0,90.0,90.0
3.8504937,3.8504937,3.8504937,90.0,90.0,90.0
10.521735,3.1110938,4.9964976,90.0,98.93414,90.0
8.529678,8.607836,8.611002,62.61958,63.042812,63.085217
7.1632576,16.219973,16.734575,90.0,105.66109,90.0
6.379521,6.379521,10.525764,90.0,90.0,120.0
10.146273,10.897869,15.3976755,90.0,90.0,90.0
7.201656,7.491469,10.158921,90.0,90.0,90.0
6.5285306,10.744737,10.192073,90.0,90.0,90.0
3.8942716,17.774853,5.587907,90.0,90.0,90.0
5.5250006,5.5250006,4.4351025,90.0,90.0,120.0
6.5709825,6.5709825,6.5709825,90.0,90.0,90.0
8.074599,9.727396,15.263204,90.0,90.11823,90.0
5.7748723,5.8481817,9.740802,90.609116,98.4986,119.537155
10.3764105,10.394292,10.408149,89.96858,89.83174,89.85361
4.8671174,12.578761,7.691375,90.0,108.55187,90.0
6.500289,8.817155,9.080094,90.0,111.244255,90.0
7.4669213,9.679491,5.352939,90.0,133.37006,90.0
6.08255,6.08255,6.08255,90.0,90.0,90.0
3.9953723,3.9953723,10.770264,90.0,90.0,90.0
5.8034706,5.8034706,19.517488,90.0,90.0,120.0
5.7747717,5.7747717,5.7747717,90.0,90.0,90.0
5.3622947,5.552285,7.5932875,90.0,90.0,90.0
7.4623113,12.579144,17.858084,90.0,97.566,90.0
14.023497,14.023497,14.023497,90.0,90.0,90.0
5.392377,5.392377,13.179372,90.0,90.0,120.0
8.409967,8.775514,10.714261,90.0,101.54847,90.0
10.207408,11.0988655,15.762751,90.0,90.0,90.0
5.2335033,5.5746818,7.6477094,94.799355,90.00319,90.10486
5.8241577,5.8241577,9.989898,90.0,90.0,90.0
12.690561,12.690561,4.134403,90.0,90.0,90.0
4.925955,5.077829,7.7774787,98.102295,104.15507,104.88224
19.679197,5.793699,5.2552423,90.0,96.86567,90.0
14.469467,6.8373485,10.627384,90.0,121.74004,90.0
4.240011,4.240011,11.012757,90.0,90.0,90.0
8.207042,10.379504,11.773444,90.0,125.902176,90.0
7.3963213,7.3963213,36.264732,90.0,90.0,120.0
4.7181478,5.9974766,9.896161,107.615875,90.42568,90.00154
6.5545654,12.886749,6.669596,90.0,115.749794,90.0
7.442589,7.442589,7.442589,90.0,90.0,90.0
6.659274,6.659274,4.527166,90.0,90.0,120.0
8.852175,8.852175,17.025192,90.0,90.0,120.0
9.276692,10.077451,11.478577,87.07501,66.311775,83.008316
26.589033,8.150772,13.184674,90.0,99.44145,90.0
6.657781,3.760762,7.3129487,90.0,109.90963,90.0
8.295269,8.295269,8.295269,90.0,90.0,90.0
5.8921876,5.8921876,5.8921876,90.0,90.0,90.0
11.68507,11.68507,11.68507,90.0,90.0,90.0
20.244728,12.64446,19.356052,90.0,90.88387,90.0
3.466856,3.466856,16.62704,90.0,90.0,120.0
3.2076392,3.2076392,5.520387,90.0,90.0,120.0
5.5425158,5.762367,7.530219,90.0,90.0,90.0
7.209538,9.851638,20.540995,90.0,90.0,90.0
11.965538,3.1852922,7.3034935,90.0,106.4459,90.0
9.730747,10.250107,14.495664,90.0,90.0,90.0
3.641298,3.641298,20.76097,90.0,90.0,120.0
14.634554,13.304406,9.80683,90.0,93.98207,90.0
10.343077,10.343077,8.207572,90.0,90.0,120.0
6.751077,8.9560585,12.30672,90.0,122.16012,90.0
10.06607,11.459197,11.64584,118.31575,91.67799,92.2355
3.5395653,3.5395653,12.66485,90.0,90.0,120.0
6.4378176,6.6601653,7.9510775,61.457577,68.229256,72.021484
5.9664207,5.9664207,11.21353,90.0,90.0,90.0
7.3724318,14.600515,8.870292,90.0,116.9947,90.0
7.296865,7.305837,10.336406,89.91831,89.99569,89.97987
10.606707,10.606707,10.606707,90.0,90.0,90.0
6.3203077,6.3203077,6.3203077,90.0,90.0,90.0
4.8571715,4.8571715,4.8571715,90.0,90.0,90.0
5.289693,5.597496,7.6430016,90.0,90.0,90.0
8.610944,8.610944,20.698595,90.0,90.0,120.0
10.9648075,12.345952,16.348312,90.0,90.0,90.0
8.896,34.582485,9.438544,90.0,90.0,90.0
4.13588,4.13588,9.756168,90.0,90.0,90.0
8.718547,9.14427,9.825449,90.0,90.0,90.0
5.535279,6.7159576,6.741281,95.90525,90.85599,90.32666
8.0575485,9.732775,13.300959,87.88242,89.88023,89.98209
8.512531,8.512531,8.512531,90.0,90.0,90.0
8.65409,8.65409,8.681493,90.0,90.0,90.0
3.970392,3.970392,4.8209434,90.0,90.0,120.0
7.4951816,5.3947635,16.243538,90.0,96.68676,90.0
3.9183366,3.9183366,8.68988,90.0,90.0,90.0
20.443186,7.761159,8.98804,90.0,90.013824,90.0
8.563402,3.9461029,13.032018,90.0,98.554924,90.0
5.593264,5.595432,7.3780584,71.548904,71.65474,70.863464
6.4913397,7.519222,14.28101,90.0,90.0,90.0
3.8767633,11.342477,12.550142,90.0,90.0,90.0
5.380049,5.380049,26.879322,90.0,90.0,120.0
5.476859,8.898041,15.485471,90.0,90.0,90.0
7.3772306,7.3772306,7.3772306,90.0,90.0,90.0
7.0866985,7.0866985,12.04861,90.0,90.0,90.0
4.892745,4.892745,4.892745,90.0,90.0,90.0
5.030766,5.030766,7.0238748,90.0,90.0,120.0
9.700211,4.0585775,13.616769,90.0,124.05227,90.0
7.3635464,7.3635464,7.228792,90.0,90.0,120.0
4.8332562,5.9178915,9.830569,90.0,90.12977,90.0
4.191552,7.770519,16.718151,90.0,104.03907,90.0
5.932305,7.3119073,31.091936,90.0,90.0,90.0
12.850917,12.850917,18.791733,90.0,90.0,120.0
9.847253,9.847253,3.4112425,90.0,90.0,120.0
6.144418,8.227264,12.324198,90.0,90.0,90.0
5.6214595,5.6214595,14.671823,90.0,90.0,120.0
6.689212,7.1836934,8.8148775,90.01919,90.007164,114.17654
3.5355108,5.6098094,10.601729,90.0,90.0,90.0
9.252284,9.553132,10.789156,90.0,90.0,90.0
10.235218,10.235218,8.958353,90.0,90.0,90.0
6.20227,11.648079,10.410853,90.0,90.0,90.0
17.818743,8.209552,11.696484,90.0,128.35675,90.0
7.483272,7.483272,11.033287,90.0,90.0,90.0
10.535366,10.535366,10.535366,90.0,90.0,90.0
7.1557393,7.1557393,6.3206215,90.0,90.0,90.0
7.235594,7.235594,3.9130657,90.0,90.0,120.0
4.215534,4.215534,9.89866,90.0,90.0,90.0
4.934277,4.934277,13.3631,90.0,90.0,120.0
6.391349,6.8873644,15.032491,90.0,90.0,90.0
5.3175673,7.544423,8.318159,90.0,92.62064,90.0
15.37761,8.0328,8.595611,90.0,119.32524,90.0
4.8495216,7.502872,8.312083,96.055756,99.044785,99.27154
12.860071,4.500765,6.660913,90.0,104.98583,90.0
9.284441,9.284441,11.286218,90.0,90.0,120.0
6.9676933,13.212079,2.854716,90.0,90.0,90.0
9.352654,9.352654,3.8241673,90.0,90.0,120.0
9.80023,9.80023,7.6474147,90.0,90.0,120.0
7.1848555,10.245801,12.31278,97.393715,92.21294,90.91537
6.34543,10.976782,10.254373,90.0,90.0,90.0
6.3633814,5.9549985,11.462508,90.0,101.88457,90.0
9.792715,11.013037,15.584575,90.0,90.0,90.0
6.6148148,9.205495,13.421658,103.10242,88.896866,110.19313
6.4909997,6.5136824,6.5280905,97.3898,91.30439,95.91651
7.0509315,7.3131113,14.563594,90.0,90.0,90.0
4.259381,11.464039,11.650362,90.0,90.0,90.0
6.3342214,6.3342214,4.9233766,90.0,90.0,120.0
3.9735434,11.127198,4.69431,90.0,90.0,90.0
7.485022,12.005881,11.915455,90.0,90.94128,90.0
4.2258964,4.2258964,7.533466,90.0,90.0,90.0
2.8934004,8.9980345,9.303741,90.0,90.0,90.0
5.741764,6.1733,5.8010583,90.0,90.59942,90.0
6.390126,9.694192,10.570914,90.0,90.0,90.0
4.3948956,4.5174093,6.2766066,90.0,90.0,90.0
5.45038,9.386955,9.007682,90.0,90.0,90.0
7.09393,11.926672,23.844553,90.0,98.919395,90.0
7.4839396,7.4839396,7.4839396,90.0,90.0,90.0
4.0233226,4.0233226,9.1212435,90.0,90.0,90.0
4.848154,10.3806925,7.75121,90.0,128.4258,90.0
12.1686125,8.779968,12.438483,90.0,112.73166,90.0
8.76333,8.76333,8.76333,90.0,90.0,90.0
6.625833,8.656736,8.133375,90.0,90.16533,90.0
11.927577,11.927577,11.927577,90.0,90.0,90.0
7.8261657,7.8261657,7.8261657,90.0,90.0,90.0
5.085599,5.085599,10.196233,90.0,90.0,90.0
3.6671436,3.6671436,7.8960695,90.0,90.0,90.0
10.750325,10.750325,5.115906,90.0,90.0,120.0
9.386645,9.386645,9.386645,90.0,90.0,90.0
6.8960505,5.599162,25.207705,90.0,93.89011,90.0
9.615385,9.615385,6.5561724,90.0,90.0,120.0
4.7531147,4.7531147,9.941522,90.0,90.0,90.0
3.87904,3.87904,3.87904,90.0,90.0,90.0
5.1162477,5.1469917,10.4350815,84.75377,76.70473,70.44226
2.797265,2.797265,14.372677,90.0,90.0,120.0
4.9088874,12.453854,4.975632,90.0,94.45464,90.0
13.049103,13.049103,13.049103,90.0,90.0,90.0
4.172582,17.237278,4.1120114,90.0,90.0,90.0
11.273787,11.273787,3.7597077,90.0,90.0,120.0
3.47122,3.47122,4.555503,90.0,90.0,120.0
9.052848,9.399813,13.691204,91.92889,90.68957,90.318375
6.988782,6.988782,6.988782,90.0,90.0,90.0
10.882166,5.845562,11.006169,90.0,109.566956,90.0
4.249625,4.249625,8.145569,90.0,90.0,120.0
8.779626,8.779626,5.980279,90.0,90.0,90.0
6.9819508,6.9819508,6.9819508,90.0,90.0,90.0
10.23047,10.23047,10.23047,90.0,90.0,90.0
8.780533,8.780533,8.780533,90.0,90.0,90.0
10.77398,10.77398,10.77398,90.0,90.0,90.0
4.1868668,4.1868668,9.431012,90.0,90.0,90.0
6.946867,6.946867,6.946867,90.0,90.0,90.0
4.6137094,4.6137094,14.188395,90.0,90.0,90.0
5.8699555,10.151646,14.460098,90.0,90.0,90.0
7.1853433,7.1853433,7.1853433,90.0,90.0,90.0
5.1462846,5.5697327,6.2196455,88.13299,79.14345,85.96618
8.538182,8.538182,8.548772,90.0,90.0,90.0
4.9421654,4.9421654,4.9421654,90.0,90.0,90.0
12.6923895,12.6923895,12.6923895,90.0,90.0,90.0
9.712864,8.297502,17.312399,90.0,93.92216,90.0
15.432883,7.8934145,12.531761,90.0,107.92656,90.0
10.365265,10.365265,7.7926445,90.0,90.0,120.0
10.7470255,10.7470255,3.7061734,90.0,90.0,120.0
6.8612585,5.4974375,9.044221,90.0,105.89147,90.0
7.5446935,8.17537,8.653988,100.907364,104.665726,105.64676
9.42825,9.42825,9.42825,90.0,90.0,90.0
5.6694365,7.986989,5.902419,90.0,90.31559,90.0
5.635227,7.4032836,15.31458,90.0,90.0,90.0
5.3331046,7.214406,9.463019,90.0,90.30824,90.0
6.3546066,6.474351,11.318055,90.4344,90.95531,91.75691
9.589651,10.286573,9.717197,90.0,91.61065,90.0
4.3379817,4.3379817,10.267072,90.0,90.0,90.0
13.14661,6.4236608,19.868933,90.0,131.31924,90.0
11.019824,4.0058584,12.577286,90.0,114.111015,90.0
10.108887,12.519733,16.009336,90.0,90.0,90.0
7.105989,6.7854795,13.875445,90.0,104.824066,90.0
5.6466765,9.574946,11.129613,90.0,90.0,90.0
8.626167,8.749793,14.891735,90.0,125.28073,90.0
6.9576344,12.19194,5.443212,90.0,90.0,90.0
